010120,LS ELECTRIC,"56,200","-3,800","-6.33","17,910,179,500","1,686,000,000,000",0
000680,LS네트웍스,"2,280","-25","-1.08","1,448,791,900","179,670,876,480",0
229640,LS전선아시아,"6,900","70","1.02","601,566,030","211,311,665,100",0
023150,MH에탄올,"6,990","-80","-1.13","499,234,750","51,575,896,740",0
035420,NAVER,"288,000","3,500","1.23","282,133,831,000","47,307,857,760,000",0
181710,NHN,"82,000","-400","-0.49","5,585,955,400","1,604,332,050,000",0
005940,NH투자증권,"8,790","-60","-0.68","11,798,268,870","2,473,584,116,730",0
338100,NH프라임리츠,"4,470","0","0.00","161,708,990","83,410,200,000",0
034310,NICE,"20,750","0","0.00","755,686,000","786,057,725,000",0
008260,NI스틸,"2,225","-70","-3.05","682,746,540","63,635,260,325",0
004250,NPC,"3,425","-25","-0.72","74,973,735","125,766,000,000",0
010060,OCI,"52,900","-800","-1.49","24,878,396,400","1,261,631,725,900",0
005490,POSCO,"202,000","6,000","3.06","93,215,424,000","17,611,740,670,000",0
100840,S&TC,"15,650","-150","-0.95","182,341,550","117,480,027,150",0
064960,S&T모티브,"43,750","-50","-0.11","2,122,556,550","639,762,200,000",0
003570,S&T중공업,"5,190","100","1.96","572,031,830","172,581,497,430",0
036530,S&T홀딩스,"15,100","-50","-0.33","91,928,550","246,188,678,600",0
010950,S-Oil,"61,600","400","0.65","18,378,571,500","6,935,099,987,200",0
034120,SBS,"16,250","250","1.56","545,087,250","296,604,457,500",0
101060,SBS미디어홀딩스,"1,880","0","0.00","83,231,305","263,004,837,200",0
004060,SG세계물산,"629","-16","-2.48","1,450,635,415","127,325,299,840",0
001380,SG충방,"1,695","-65","-3.69","2,082,931,805","76,214,222,385",0
002360,SH에너지화학,"829","0","0.00","898,453,737","92,129,862,170",0
009160,SIMPAC,"2,395","-5","-0.21","135,399,935","156,703,690,820",0
123700,SJM,"2,540","-15","-0.59","21,666,580","39,636,440,920",0
025530,SJM홀딩스,"2,520","-15","-0.59","47,354,190","37,633,700,160",0
034730,SK,"226,500","0","0.00","71,199,314,000","15,936,607,270,500",0
011790,SKC,"70,400","1,100","1.59","19,331,775,700","2,642,432,672,000",0
018670,SK가스,"83,700","2,300","2.83","4,011,159,800","772,571,422,800",0
001740,SK네트웍스,"5,190","20","0.39","3,352,877,190","1,288,093,887,930",0
006120,SK디스커버리,"52,000","-100","-0.19","85,914,614,850","989,968,460,000",0
210980,SK디앤디,"33,750","-1,150","-3.30","5,083,578,100","640,918,035,000",0
068400,SK렌터카,"9,200","10","0.11","546,233,680","329,039,288,000",0
326030,SK바이오팜,"190,000","-1,500","-0.78","66,917,044,500","14,879,517,500,000",0
096770,SK이노베이션,"133,000","2,000","1.53","74,284,945,500","12,297,920,012,000",0
001510,SK증권,"836","-7","-0.83","6,972,641,873","395,085,382,956",0
285130,SK케미칼,"292,500","-17,500","-5.65","360,612,089,500","3,434,358,330,000",0
017670,SK텔레콤,"214,000","5,500","2.64","89,405,256,000","17,279,582,154,000",0
